step,roll,pitch,yaw,position_n,position_e,position_d,velocity_u,Va,gear_deploy,throttle,elevator
1449,0.113238,0.232068,0.020314,261.719,-18.5108,-43.2292,21.8422,21.8443,0.00597602,0.749398,0.00381134
1450,0.113688,0.232073,0.0206751,261.931,-18.5046,-43.2815,21.8424,21.8446,0.00591656,0.749409,0.0038031
1451,0.114135,0.232078,0.0210398,262.143,-18.4984,-43.3338,21.8427,21.8448,0.00585769,0.74942,0.00374762
1452,0.114575,0.232083,0.0214069,262.355,-18.492,-43.3862,21.843,21.8451,0.0057994,0.749431,0.00379191
1453,0.115011,0.232088,0.0217774,262.567,-18.4856,-43.4385,21.8433,21.8454,0.0057417,0.749442,0.0037088
1454,0.115439,0.232091,0.0221501,262.779,-18.4792,-43.4909,21.8436,21.8457,0.00568457,0.749453,0.0036583
1455,0.115865,0.232095,0.0225262,262.991,-18.4726,-43.5432,21.8439,21.846,0.00562801,0.749464,0.00378994
1456,0.116283,0.232098,0.0229046,263.203,-18.466,-43.5956,21.8442,21.8463,0.00557201,0.749475,0.00369238
1457,0.116699,0.232101,0.0232863,263.415,-18.4593,-43.6479,21.8445,21.8466,0.00551656,0.749486,0.00370527
1458,0.117107,0.232104,0.0236701,263.627,-18.4525,-43.7002,21.8448,21.8469,0.00546167,0.749496,0.00369188
1459,0.117513,0.232106,0.0240572,263.839,-18.4457,-43.7526,21.8451,21.8472,0.00540733,0.749506,0.00364329
1460,0.117912,0.232107,0.0244463,264.051,-18.4387,-43.8049,21.8454,21.8475,0.00535353,0.749516,0.00360542
1461,0.118308,0.232109,0.0248387,264.263,-18.4317,-43.8573,21.8457,21.8478,0.00530026,0.749526,0.00366787
1462,0.118698,0.23211,0.0252329,264.475,-18.4246,-43.9096,21.846,21.8481,0.00524752,0.749535,0.00367323
1463,0.119085,0.232111,0.0256303,264.687,-18.4174,-43.962,21.8463,21.8484,0.0051953,0.749544,0.00353308
1464,0.119465,0.232111,0.0260296,264.899,-18.4102,-44.0143,21.8466,21.8487,0.00514361,0.749552,0.00351236
1465,0.119843,0.232111,0.0264319,265.111,-18.4029,-44.0667,21.8469,21.849,0.00509243,0.74956,0.00362816
1466,0.120215,0.232111,0.026836,265.323,-18.3954,-44.1191,21.8472,21.8493,0.00504176,0.749568,0.00363667
1467,0.120584,0.23211,0.027243,265.535,-18.3879,-44.1714,21.8475,21.8496,0.00499159,0.749575,0.00343329
1468,0.120947,0.232109,0.0276517,265.747,-18.3803,-44.2238,21.8478,21.8499,0.00494193,0.749581,0.00339966
1469,0.121308,0.232108,0.0280633,265.959,-18.3727,-44.2761,21.8481,21.8502,0.00489275,0.749586,0.00360104
1470,0.121663,0.232107,0.0284764,266.171,-18.3649,-44.3285,21.8485,21.8505,0.00484407,0.749592,0.00349445
1471,0.122015,0.232105,0.0288923,266.383,-18.3571,-44.3808,21.8488,21.8509,0.00479587,0.749596,0.00343944
1472,0.122362,0.232103,0.0293097,266.595,-18.3492,-44.4332,21.8491,21.8512,0.00474815,0.7496,0.00343203
1473,0.122706,0.232101,0.0297298,266.807,-18.3412,-44.4856,21.8494,21.8515,0.00470091,0.749603,0.00342651
1474,0.123044,0.232098,0.0301512,267.019,-18.3331,-44.5379,21.8497,21.8518,0.00465413,0.749606,0.00340306
1475,0.123381,0.232096,0.0305752,267.231,-18.3249,-44.5903,21.8501,21.8521,0.00460782,0.749607,0.0033791
1476,0.123712,0.232092,0.0310007,267.443,-18.3166,-44.6426,21.8504,21.8525,0.00456197,0.749608,0.00337491
1477,0.12404,0.232089,0.0314286,267.655,-18.3083,-44.695,21.8507,21.8528,0.00451658,0.749609,0.0033362
1478,0.124363,0.232086,0.0318577,267.867,-18.2999,-44.7474,21.851,21.8531,0.00447164,0.749609,0.00330042
1479,0.124685,0.232082,0.0322892,268.079,-18.2913,-44.7997,21.8514,21.8534,0.00442715,0.749608,0.00333637
1480,0.125,0.232078,0.0327218,268.291,-18.2827,-44.8521,21.8517,21.8538,0.0043831,0.749606,0.00333093
1481,0.125314,0.232074,0.0331568,268.503,-18.274,-44.9044,21.852,21.8541,0.00433948,0.749604,0.00323301
1482,0.125622,0.232069,0.0335929,268.715,-18.2652,-44.9568,21.8523,21.8544,0.0042963,0.749601,0.00317377
1483,0.125929,0.232065,0.0340311,268.927,-18.2564,-45.0092,21.8527,21.8547,0.00425356,0.749597,0.00331954
1484,0.12623,0.23206,0.0344705,269.139,-18.2474,-45.0615,21.853,21.8551,0.00421123,0.749593,0.00317261
1485,0.12653,0.232055,0.034912,269.351,-18.2383,-45.1139,21.8533,21.8554,0.00416933,0.749587,0.00325883
1486,0.126823,0.23205,0.0353543,269.563,-18.2292,-45.1662,21.8537,21.8557,0.00412784,0.749582,0.00327325
1487,0.127116,0.232044,0.0357988,269.775,-18.22,-45.2186,21.854,21.856,0.00408677,0.749575,0.00308307
1488,0.127403,0.232038,0.0362442,269.987,-18.2106,-45.271,21.8543,21.8564,0.00404611,0.749568,0.00303043
1489,0.127689,0.232033,0.0366915,270.199,-18.2012,-45.3233,21.8547,21.8567,0.00400585,0.74956,0.0032591
1490,0.12797,0.232027,0.0371397,270.411,-18.1917,-45.3757,21.855,21.857,0.00396599,0.749552,0.00315652
1491,0.128249,0.23202,0.0375898,270.623,-18.1821,-45.428,21.8553,21.8574,0.00392653,0.749543,0.00307154
1492,0.128522,0.232014,0.0380407,270.835,-18.1724,-45.4804,21.8556,21.8577,0.00388746,0.749533,0.00311352
1493,0.128795,0.232008,0.0384935,271.046,-18.1626,-45.5328,21.856,21.858,0.00384878,0.749523,0.0030466
1494,0.129062,0.232001,0.0389469,271.258,-18.1527,-45.5851,21.8563,21.8583,0.00381048,0.749512,0.00300155
1495,0.129329,0.231994,0.0394021,271.47,-18.1428,-45.6375,21.8566,21.8587,0.00377257,0.749501,0.00309625
1496,0.12959,0.231987,0.0398581,271.682,-18.1327,-45.6898,21.857,21.859,0.00373503,0.749489,0.00299165
1497,0.129849,0.23198,0.0403158,271.894,-18.1226,-45.7422,21.8573,21.8593,0.00369786,0.749477,0.00305317
1498,0.130104,0.231972,0.0407741,272.106,-18.1123,-45.7945,21.8576,21.8596,0.00366107,0.749464,0.00305969
1499,0.130358,0.231965,0.0412341,272.318,-18.1019,-45.8469,21.858,21.86,0.00362464,0.74945,0.00292321
1500,0.130606,0.231957,0.0416947,272.53,-18.0915,-45.8992,21.8583,21.8603,0.00358858,0.749436,0.0029626
1501,0.130854,0.231949,0.042157,272.742,-18.081,-45.9516,21.8586,21.8606,0.00355287,0.749422,0.00296441
1502,0.131096,0.231941,0.0426198,272.954,-18.0703,-46.0039,21.8589,21.8609,0.00351752,0.749407,0.0029488
1503,0.131338,0.231933,0.0430842,273.166,-18.0596,-46.0563,21.8593,21.8613,0.00348252,0.749392,0.00292605
1504,0.131575,0.231925,0.0435492,273.378,-18.0488,-46.1087,21.8596,21.8616,0.00344787,0.749376,0.0029012
1505,0.131811,0.231916,0.0440157,273.59,-18.0379,-46.161,21.8599,21.8619,0.00341356,0.74936,0.00292479
1506,0.132042,0.231908,0.0444827,273.802,-18.0268,-46.2134,21.8602,21.8622,0.00337959,0.749344,0.00291843
1507,0.132272,0.231899,0.0449513,274.014,-18.0157,-46.2657,21.8606,21.8626,0.00334597,0.749327,0.0028594
1508,0.132497,0.23189,0.0454203,274.226,-18.0045,-46.318,21.8609,21.8629,0.00331267,0.74931,0.00282099
1509,0.132722,0.231881,0.0458909,274.438,-17.9932,-46.3704,21.8612,21.8632,0.00327971,0.749293,0.00291318
1510,0.132942,0.231872,0.0463618,274.65,-17.9818,-46.4227,21.8615,21.8635,0.00324708,0.749275,0.0029343
1511,0.133161,0.231862,0.0468343,274.862,-17.9703,-46.4751,21.8618,21.8638,0.00321477,0.749257,0.00275333
1512,0.133376,0.231853,0.0473072,275.074,-17.9587,-46.5274,21.8622,21.8642,0.00318278,0.749239,0.00279314
1513,0.133589,0.231843,0.0477816,275.286,-17.947,-46.5798,21.8625,21.8645,0.00315111,0.749221,0.00285217
1514,0.133798,0.231834,0.0482563,275.498,-17.9352,-46.6321,21.8628,21.8648,0.00311976,0.749202,0.0028456
1515,0.134007,0.231824,0.0487325,275.71,-17.9233,-46.6844,21.8631,21.8651,0.00308872,0.749184,0.00276039
1516,0.134211,0.231814,0.049209,275.922,-17.9113,-46.7368,21.8634,21.8654,0.00305798,0.749165,0.00271195
1517,0.134415,0.231803,0.049687,276.134,-17.8992,-46.7891,21.8638,21.8657,0.00302755,0.749145,0.00285608
1518,0.134614,0.231793,0.0501654,276.346,-17.887,-46.8415,21.8641,21.866,0.00299743,0.749126,0.00273056
1519,0.134812,0.231783,0.0506451,276.558,-17.8747,-46.8938,21.8644,21.8664,0.00296761,0.749107,0.0028078
1520,0.135006,0.231772,0.0511252,276.77,-17.8623,-46.9461,21.8647,21.8667,0.00293808,0.749087,0.00282429
1521,0.1352,0.231761,0.0516067,276.982,-17.8498,-46.9985,21.865,21.867,0.00290884,0.749068,0.00267233
1522,0.135389,0.23175,0.0520885,277.194,-17.8372,-47.0508,21.8653,21.8673,0.0028799,0.749048,0.0026329
1523,0.135578,0.231739,0.0525717,277.406,-17.8245,-47.1031,21.8656,21.8676,0.00285124,0.749028,0.00282922
1524,0.135763,0.231728,0.0530551,277.617,-17.8116,-47.1554,21.8659,21.8679,0.00282287,0.749008,0.00278926
1525,0.135947,0.231717,0.05354,277.829,-17.7987,-47.2078,21.8662,21.8682,0.00279479,0.748988,0.00263958
1526,0.136127,0.231705,0.0540252,278.041,-17.7857,-47.2601,21.8665,21.8685,0.00276698,0.748968,0.00267922
1527,0.136307,0.231694,0.0545117,278.253,-17.7726,-47.3124,21.8668,21.8688,0.00273944,0.748948,0.0027136
1528,0.136482,0.231682,0.0549985,278.465,-17.7594,-47.3647,21.8672,21.8691,0.00271219,0.748928,0.00271423
1529,0.136658,0.231671,0.0554866,278.677,-17.7461,-47.4171,21.8675,21.8694,0.0026852,0.748908,0.00264513
1530,0.136829,0.231659,0.055975,278.889,-17.7327,-47.4694,21.8678,21.8697,0.00265848,0.748888,0.00260449
1531,0.137,0.231647,0.0564648,279.101,-17.7192,-47.5217,21.8681,21.87,0.00263203,0.748868,0.00272405
1532,0.137167,0.231634,0.0569547,279.313,-17.7055,-47.574,21.8684,21.8703,0.00260584,0.748848,0.00268877
1533,0.137334,0.231622,0.0574461,279.525,-17.6918,-47.6263,21.8687,21.8706,0.00257991,0.748828,0.00261029
1534,0.137496,0.231609,0.0579376,279.737,-17.678,-47.6786,21.869,21.8709,0.00255424,0.748808,0.00256605
1535,0.137659,0.231597,0.0584306,279.949,-17.6641,-47.7309,21.8693,21.8712,0.00252883,0.748788,0.00270192
1536,0.137818,0.231584,0.0589237,280.161,-17.65,-47.7832,21.8696,21.8715,0.00250366,0.748768,0.00270257
1537,0.137977,0.231571,0.0594181,280.372,-17.6359,-47.8355,21.8698,21.8718,0.00247875,0.748748,0.00253286
1538,0.138132,0.231558,0.0599127,280.584,-17.6217,-47.8878,21.8701,21.8721,0.00245409,0.748729,0.00251206
1539,0.138287,0.231546,0.0604087,280.796,-17.6073,-47.9401,21.8704,21.8724,0.00242967,0.748709,0.0026925
1540,0.138438,0.231532,0.0609048,281.008,-17.5929,-47.9924,21.8707,21.8727,0.00240549,0.748689,0.0026394
1541,0.138589,0.231519,0.0614023,281.22,-17.5783,-48.0447,21.871,21.873,0.00238156,0.74867,0.00253593
1542,0.138736,0.231505,0.0618999,281.432,-17.5636,-48.097,21.8713,21.8732,0.00235786,0.74865,0.0025341
1543,0.138884,0.231492,0.0623989,281.644,-17.5489,-48.1493,21.8716,21.8735,0.0023344,0.748631,0.00260827
1544,0.139028,0.231478,0.0628979,281.856,-17.534,-48.2016,21.8719,21.8738,0.00231117,0.748611,0.00262424
1545,0.139172,0.231465,0.0633983,282.067,-17.519,-48.2539,21.8722,21.8741,0.00228818,0.748592,0.00248352
1546,0.139312,0.231451,0.0638988,282.279,-17.504,-48.3062,21.8725,21.8744,0.00226541,0.748573,0.00248607
1547,0.139453,0.231437,0.0644006,282.491,-17.4888,-48.3585,21.8728,21.8747,0.00224287,0.748554,0.00259054
1548,0.13959,0.231423,0.0649025,282.703,-17.4735,-48.4108,21.873,21.875,0.00222055,0.748534,0.00260789
1549,0.139727,0.231409,0.0654057,282.915,-17.4581,-48.463,21.8733,21.8753,0.00219846,0.748515,0.00243544
1550,0.13986,0.231394,0.065909,283.127,-17.4426,-48.5153,21.8736,21.8755,0.00217658,0.748496,0.0023792
1551,0.139995,0.23138,0.0664135,283.339,-17.427,-48.5676,21.8739,21.8758,0.00215492,0.748478,0.00263437
1552,0.140125,0.231366,0.0669182,283.55,-17.4113,-48.6199,21.8742,21.8761,0.00213348,0.748459,0.00254067
1553,0.140256,0.231351,0.0674241,283.762,-17.3955,-48.6721,21.8745,21.8764,0.00211225,0.74844,0.00244443
1554,0.140383,0.231336,0.0679301,283.974,-17.3795,-48.7244,21.8747,21.8767,0.00209124,0.748422,0.00252549
1555,0.140511,0.231321,0.0684374,284.186,-17.3635,-48.7767,21.875,21.8769,0.00207043,0.748403,0.0024208
1556,0.140635,0.231306,0.0689446,284.398,-17.3474,-48.8289,21.8753,21.8772,0.00204983,0.748385,0.00236545
1557,0.14076,0.231292,0.0694532,284.61,-17.3311,-48.8812,21.8756,21.8775,0.00202943,0.748366,0.00254743
1558,0.140881,0.231277,0.0699617,284.821,-17.3148,-48.9335,21.8759,21.8778,0.00200924,0.748348,0.00244953
1559,0.141003,0.231261,0.0704715,285.033,-17.2983,-48.9857,21.8761,21.8781,0.00198925,0.748329,0.00243434
1560,0.141121,0.231246,0.0709814,285.245,-17.2817,-49.038,21.8764,21.8783,0.00196945,0.748311,0.00241488
1561,0.14124,0.231231,0.0714924,285.457,-17.2651,-49.0902,21.8767,21.8786,0.00194986,0.748293,0.00243226
1562,0.141355,0.231215,0.0720034,285.669,-17.2483,-49.1425,21.877,21.8789,0.00193045,0.748275,0.00242457
1563,0.141472,0.2312,0.0725157,285.88,-17.2314,-49.1947,21.8773,21.8792,0.00191125,0.748257,0.00238425
1564,0.141585,0.231184,0.073028,286.092,-17.2144,-49.247,21.8775,21.8794,0.00189223,0.748239,0.00241871
1565,0.141698,0.231169,0.0735414,286.304,-17.1973,-49.2992,21.8778,21.8797,0.0018734,0.748221,0.00235525
1566,0.141808,0.231153,0.0740548,286.516,-17.1801,-49.3515,21.8781,21.88,0.00185476,0.748203,0.00231591
1567,0.141919,0.231137,0.0745694,286.727,-17.1627,-49.4037,21.8784,21.8803,0.0018363,0.748185,0.00242212
1568,0.142027,0.231122,0.0750839,286.939,-17.1453,-49.4559,21.8786,21.8805,0.00181803,0.748167,0.00236384
1569,0.142135,0.231106,0.0755997,287.151,-17.1278,-49.5082,21.8789,21.8808,0.00179994,0.74815,0.00234142
1570,0.14224,0.23109,0.0761153,287.363,-17.1101,-49.5604,21.8792,21.8811,0.00178203,0.748132,0.00231819
1571,0.142346,0.231074,0.0766321,287.575,-17.0924,-49.6126,21.8795,21.8814,0.0017643,0.748114,0.00234869
1572,0.142449,0.231057,0.0771489,287.786,-17.0745,-49.6648,21.8797,21.8816,0.00174675,0.748096,0.00234723
1573,0.142552,0.231041,0.0776668,287.998,-17.0565,-49.7171,21.88,21.8819,0.00172937,0.748079,0.00228261
1574,0.142652,0.231025,0.0781846,288.21,-17.0384,-49.7693,21.8803,21.8822,0.00171216,0.748061,0.00224205
1575,0.142754,0.231009,0.0787034,288.421,-17.0202,-49.8215,21.8805,21.8824,0.00169512,0.748043,0.00235004
1576,0.142852,0.230992,0.0792224,288.633,-17.0019,-49.8737,21.8808,21.8827,0.00167826,0.748026,0.00221603
1577,0.142951,0.230976,0.0797423,288.845,-16.9835,-49.9259,21.8811,21.883,0.00166156,0.748008,0.00234776
1578,0.143046,0.230959,0.0802621,289.057,-16.965,-49.9781,21.8813,21.8832,0.00164502,0.74799,0.00236992
1579,0.143143,0.230943,0.080783,289.268,-16.9464,-50.0303,21.8816,21.8835,0.00162866,0.747973,0.00214927
1580,0.143236,0.230926,0.0813038,289.48,-16.9276,-50.0825,21.8819,21.8838,0.00161245,0.747955,0.00214939
1581,0.143331,0.23091,0.0818257,289.692,-16.9088,-50.1347,21.8822,21.884,0.00159641,0.747937,0.00233042
1582,0.143422,0.230893,0.0823475,289.903,-16.8898,-50.1869,21.8824,21.8843,0.00158052,0.74792,0.00221761
1583,0.143515,0.230876,0.0828703,290.115,-16.8708,-50.2391,21.8827,21.8846,0.0015648,0.747902,0.00222997
1584,0.143604,0.230859,0.083393,290.327,-16.8516,-50.2913,21.883,21.8848,0.00154923,0.747884,0.00222081
1585,0.143694,0.230843,0.0839167,290.538,-16.8323,-50.3435,21.8832,21.8851,0.00153381,0.747867,0.0021855
1586,0.143781,0.230826,0.0844402,290.75,-16.8129,-50.3957,21.8835,21.8854,0.00151855,0.747849,0.00215655
1587,0.14387,0.230809,0.0849648,290.962,-16.7934,-50.4479,21.8838,21.8856,0.00150344,0.747831,0.00220959
1588,0.143955,0.230792,0.0854893,291.173,-16.7737,-50.5,21.884,21.8859,0.00148848,0.747814,0.00213681
1589,0.144041,0.230775,0.0860148,291.385,-16.754,-50.5522,21.8843,21.8862,0.00147367,0.747796,0.00219627
1590,0.144125,0.230758,0.0865401,291.596,-16.7342,-50.6044,21.8845,21.8864,0.00145901,0.747778,0.00220483
1591,0.144209,0.230741,0.0870663,291.808,-16.7142,-50.6566,21.8848,21.8867,0.00144449,0.74776,0.00208502
1592,0.144291,0.230724,0.0875925,292.02,-16.6941,-50.7087,21.8851,21.887,0.00143012,0.747742,0.00214773
1593,0.144373,0.230707,0.0881196,292.231,-16.674,-50.7609,21.8853,21.8872,0.00141589,0.747725,0.00210204
1594,0.144453,0.230689,0.0886465,292.443,-16.6537,-50.813,21.8856,21.8875,0.0014018,0.747707,0.00206968
1595,0.144534,0.230672,0.0891745,292.655,-16.6333,-50.8652,21.8859,21.8877,0.00138785,0.747689,0.00214289
1596,0.144611,0.230655,0.0897022,292.866,-16.6128,-50.9174,21.8861,21.888,0.00137404,0.747671,0.00214654
1597,0.144691,0.230638,0.0902309,293.078,-16.5922,-50.9695,21.8864,21.8883,0.00136037,0.747653,0.00202808
1598,0.144766,0.23062,0.0907593,293.289,-16.5714,-51.0217,21.8867,21.8885,0.00134683,0.747635,0.00196661
1599,0.144844,0.230603,0.0912887,293.501,-16.5506,-51.0738,21.8869,21.8888,0.00133343,0.747617,0.00217194
1600,0.144918,0.230586,0.091818,293.712,-16.5296,-51.1259,21.8872,21.8891,0.00132016,0.747599,0.00205959
1601,0.144994,0.230568,0.0923481,293.924,-16.5085,-51.1781,21.8874,21.8893,0.00130703,0.74758,0.00204702
1602,0.145066,0.230551,0.0928781,294.135,-16.4874,-51.2302,21.8877,21.8896,0.00129402,0.747562,0.0020286
1603,0.14514,0.230534,0.093409,294.347,-16.4661,-51.2824,21.888,21.8898,0.00128115,0.747544,0.00203765
1604,0.145211,0.230516,0.0939396,294.558,-16.4447,-51.3345,21.8882,21.8901,0.0012684,0.747526,0.00202577
1605,0.145284,0.230499,0.0944711,294.77,-16.4232,-51.3866,21.8885,21.8903,0.00125578,0.747508,0.00199816
1606,0.145354,0.230481,0.0950025,294.982,-16.4015,-51.4387,21.8887,21.8906,0.00124328,0.747489,0.00201721
1607,0.145424,0.230464,0.0955348,295.193,-16.3798,-51.4909,21.889,21.8909,0.00123091,0.747471,0.00197151
1608,0.145492,0.230446,0.0960668,295.404,-16.3579,-51.543,21.8892,21.8911,0.00121866,0.747452,0.00195312
1609,0.145561,0.230429,0.0965997,295.616,-16.336,-51.5951,21.8895,21.8914,0.00120654,0.747434,0.00199661
1610,0.145628,0.230411,0.0971323,295.827,-16.3139,-51.6472,21.8898,21.8916,0.00119453,0.747416,0.00199893
1611,0.145696,0.230393,0.0976658,296.039,-16.2917,-51.6993,21.89,21.8919,0.00118265,0.747397,0.00190988
1612,0.145761,0.230376,0.0981992,296.25,-16.2694,-51.7514,21.8903,21.8921,0.00117088,0.747379,0.0019988
1613,0.145827,0.230358,0.0987334,296.462,-16.247,-51.8035,21.8905,21.8924,0.00115923,0.74736,0.00187164
1614,0.14589,0.23034,0.0992673,296.673,-16.2245,-51.8556,21.8908,21.8926,0.00114769,0.747341,0.00180723
1615,0.145956,0.230323,0.0998021,296.885,-16.2018,-51.9077,21.891,21.8929,0.00113627,0.747323,0.00202895
1616,0.146018,0.230305,0.100337,297.096,-16.1791,-51.9598,21.8913,21.8931,0.00112497,0.747304,0.00195713
1617,0.146081,0.230287,0.100872,297.308,-16.1562,-52.0119,21.8915,21.8934,0.00111378,0.747285,0.00184583
1618,0.146142,0.23027,0.101407,297.519,-16.1332,-52.064,21.8918,21.8936,0.00110269,0.747267,0.00189565
1619,0.146204,0.230252,0.101943,297.73,-16.1101,-52.1161,21.892,21.8939,0.00109172,0.747248,0.00186714
1620,0.146263,0.230234,0.102479,297.942,-16.0869,-52.1682,21.8923,21.8941,0.00108086,0.747229,0.00184169
1621,0.146325,0.230217,0.103015,298.153,-16.0636,-52.2202,21.8925,21.8944,0.0010701,0.74721,0.00188395
1622,0.146383,0.230199,0.103552,298.364,-16.0402,-52.2723,21.8928,21.8946,0.00105946,0.747192,0.00188468
1623,0.146442,0.230181,0.104089,298.576,-16.0166,-52.3244,21.893,21.8949,0.00104891,0.747173,0.00180474
1624,0.146499,0.230163,0.104626,298.787,-15.9929,-52.3765,21.8933,21.8951,0.00103848,0.747154,0.00175844
1625,0.146558,0.230146,0.105163,298.998,-15.9692,-52.4285,21.8935,21.8954,0.00102814,0.747135,0.00189493
1626,0.146613,0.230128,0.105701,299.21,-15.9453,-52.4806,21.8938,21.8956,0.00101791,0.747116,0.00173491
1627,0.14667,0.23011,0.106239,299.421,-15.9213,-52.5326,21.894,21.8959,0.00100779,0.747097,0.00189212
1628,0.146724,0.230092,0.106777,299.632,-15.8972,-52.5847,21.8943,21.8961,0.000997758,0.747078,0.00192875
1629,0.146781,0.230075,0.107316,299.844,-15.8729,-52.6368,21.8945,21.8964,0.00098783,0.747059,0.00165381
1630,0.146834,0.230057,0.107854,300.055,-15.8486,-52.6888,21.8948,21.8966,0.000978001,0.74704,0.00171084
1631,0.146889,0.230039,0.108393,300.266,-15.8241,-52.7409,21.895,21.8969,0.00096827,0.747021,0.00183211
1632,0.146941,0.230021,0.108932,300.478,-15.7996,-52.7929,21.8953,21.8971,0.000958635,0.747002,0.00168617
1633,0.146994,0.230003,0.109472,300.689,-15.7749,-52.8449,21.8955,21.8974,0.000949097,0.746983,0.00182951
1634,0.147045,0.229986,0.110012,300.9,-15.7501,-52.897,21.8957,21.8976,0.000939653,0.746964,0.00187179
1635,0.147098,0.229968,0.110552,301.111,-15.7252,-52.949,21.896,21.8978,0.000930303,0.746945,0.00160003
1636,0.147148,0.22995,0.111092,301.323,-15.7002,-53.001,21.8962,21.8981,0.000921047,0.746926,0.00166763
1637,0.147199,0.229932,0.111633,301.534,-15.675,-53.0531,21.8965,21.8983,0.000911882,0.746907,0.0017656
1638,0.147248,0.229914,0.112173,301.745,-15.6498,-53.1051,21.8967,21.8986,0.000902809,0.746888,0.00164372
1639,0.147299,0.229896,0.112714,301.956,-15.6244,-53.1571,21.897,21.8988,0.000893825,0.746869,0.00176214
1640,0.147346,0.229879,0.113255,302.167,-15.5989,-53.2091,21.8972,21.899,0.000884932,0.74685,0.00179464
1641,0.147396,0.229861,0.113797,302.379,-15.5733,-53.2611,21.8974,21.8993,0.000876127,0.746831,0.00156918
1642,0.147443,0.229843,0.114338,302.59,-15.5476,-53.3132,21.8977,21.8995,0.000867409,0.746812,0.001643
1643,0.147491,0.229825,0.114881,302.801,-15.5218,-53.3652,21.8979,21.8998,0.000858778,0.746793,0.00168304
1644,0.147537,0.229807,0.115422,303.012,-15.4958,-53.4172,21.8982,21.9,0.000850233,0.746774,0.00163404
1645,0.147584,0.22979,0.115965,303.223,-15.4698,-53.4692,21.8984,21.9002,0.000841773,0.746755,0.00166088
1646,0.147629,0.229772,0.116507,303.434,-15.4436,-53.5212,21.8986,21.9005,0.000833397,0.746736,0.00165686
1647,0.147676,0.229754,0.11705,303.645,-15.4173,-53.5732,21.8989,21.9007,0.000825105,0.746717,0.00159983
1648,0.14772,0.229736,0.117593,303.857,-15.3909,-53.6252,21.8991,21.9009,0.000816895,0.746698,0.00165389
1649,0.147765,0.229718,0.118137,304.068,-15.3644,-53.6771,21.8993,21.9012,0.000808767,0.746679,0.00156877
1650,0.147808,0.2297,0.11868,304.279,-15.3378,-53.7291,21.8996,21.9014,0.000800719,0.74666,0.00152155
1651,0.147853,0.229683,0.119224,304.49,-15.311,-53.7811,21.8998,21.9016,0.000792752,0.746641,0.00166726
1652,0.147895,0.229665,0.119767,304.701,-15.2842,-53.8331,21.9,21.9019,0.000784864,0.746622,0.00170193
1653,0.147939,0.229647,0.120312,304.912,-15.2572,-53.8851,21.9003,21.9021,0.000777055,0.746603,0.00144881
1654,0.14798,0.229629,0.120856,305.123,-15.2301,-53.937,21.9005,21.9023,0.000769323,0.746584,0.00148092
1655,0.148023,0.229612,0.121401,305.334,-15.2029,-53.989,21.9007,21.9026,0.000761668,0.746566,0.00163479
